Data_ID	Sequence_Name	RNA_Size	ORF_Size	Ficket_Score	Hexamer_Score	Coding_Probability	Coding_Label
350	TCONS_00029967 	973	132	0.6781	-0.294192356179	0.001441448483532	no
351	TCONS_00029968 	774	99	0.8269	-0.0856357596328	0.006426612388169	no
352	TCONS_00029969 	596	129	0.7497	-0.127444477743	0.005355291667703	no
353	TCONS_00029970 	1791	294	0.4988	-0.224203519556	0.007103118741074	no
354	TCONS_00029971 	1602	159	0.8539	-0.265249278397	0.003897595178135	no
355	TCONS_00029972 	925	108	0.7542	-0.19178231807	0.002781524357966	no
356	TCONS_00029973 	1468	192	0.3978	-0.375022991845	0.000650975133274	no
357	TCONS_00029974 	1893	246	0.9789	-0.161267818403	0.028160611379958	no
358	TCONS_00029975 	855	141	0.5546	-0.13115130344	0.003179790108683	no
359	TCONS_00029976 	3750	216	0.4538	-0.358380324013	0.000977401223267	no
360	TCONS_00029977 	1256	279	0.5785	-0.1589864099	0.012263633241968	no
361	TCONS_00029978 	5283	303	0.3911	-0.319250875709	0.002421967113573	no
362	TCONS_00029979 	2003	195	0.8409	-0.359414237736	0.002896988456989	no
363	TCONS_00029980 	2863	231	0.7498	-0.170864897028	0.010503122275883	no
364	TCONS_00029981 	1993	348	0.5131	-0.144681196238	0.021912221270765	no
365	TCONS_00029982 	4241	270	0.4889	-0.184482558644	0.005957177288708	no
366	TCONS_00029983 	1549	168	1.195	-0.26994148492	0.0121017782568	no
367	TCONS_00026118 	7706	486	0.4807	-0.237876254254	0.033228901509316	no
368	TCONS_00029984 	2912	216	0.5813	-0.336711216771	0.001769856714199	no
369	TCONS_00029985 	3987	432	0.4936	-0.0839909291075	0.064645352583686	no
370	TCONS_00011326 	3589	291	0.7216	0.0597927282757	0.075396624249053	no
371	TCONS_00029986 	968	165	0.8072	-0.171116823479	0.006927194251052	no
372	TCONS_00029987 	1129	282	1.0192	-0.0104206277495	0.1209914118658	no
373	TCONS_00029988 	1099	240	0.6556	-0.195639090372	0.008157281693242	no
374	TCONS_00026351 	5711	309	0.5281	-0.121827163856	0.014092213714209	no
375	TCONS_00026352 	8993	309	0.5281	-0.121827163856	0.011575532321764	no
376	TCONS_00029989 	842	189	0.6345	-0.155257084357	0.005846083639858	no
377	TCONS_00029990 	2258	168	0.8372	-0.224703836623	0.005113279509607	no
378	TCONS_00029991 	1924	198	0.5411	-0.121348835422	0.005629477973685	no
379	TCONS_00029992 	2326	177	0.7697	0.0937687203781	0.036020053119699	no
380	TCONS_00029993 	1224	207	0.8594	-0.173210002468	0.01241187116795	no
381	TCONS_00029994 	1057	168	1.018	0.048695380567	0.05600416086275	no
382	TCONS_00029995 	511	201	0.7444	-0.0862231605075	0.014991180687565	no
383	TCONS_00029996 	1186	183	0.722	-0.181663078361	0.005932845682282	no
384	TCONS_00029997 	1020	273	0.3604	-0.304891523141	0.002265009220757	no
385	TCONS_00029998 	4027	315	0.685	-0.147636056675	0.022792892218043	no
386	TCONS_00029999 	821	204	0.7774	-0.0847412170314	0.016988113292044	no
387	TCONS_00011626 	4498	231	0.7329	-0.040396496263	0.021113833053395	no
388	TCONS_00011627 	819	231	0.7329	-0.040396496263	0.026259847020528	no
389	TCONS_00030000 	795	42	0.6156	-0.159676849406	0.001100215233509	no
390	TCONS_00030001 	767	204	0.7459	-0.0248644552253	0.022788061339011	no
391	TCONS_00030002 	2217	180	0.8616	-0.139431047768	0.010999061191663	no
392	TCONS_00030003 	1285	621	0.6245	0.0360492741554	0.67684315982166	yes
393	TCONS_00011689 	2633	282	0.4337	-0.243895729418	0.004254493418922	no
394	TCONS_00011690 	1499	165	0.4956	-0.0540493450252	0.005466197260038	no
395	TCONS_00030004 	1618	135	0.5911	-0.562883131354	0.000185038885436	no
396	TCONS_00030005 	4173	339	0.7543	0.0636922815075	0.13071944678714	no
397	TCONS_00030006 	2817	384	0.6555	-0.335633030584	0.013752294400072	no
398	TCONS_00030008 	1268	258	0.6265	-0.100632952488	0.016618799650422	no
399	TCONS_00030009 	2055	141	0.4893	-0.54343085103	0.000158778532294	no
400	TCONS_00030010 	1346	129	1.2036	-0.11229604204	0.023119440481998	no
401	TCONS_00026567 	3827	348	0.4796	-0.111950896702	0.021901227742181	no
402	TCONS_00026568 	2965	348	0.4796	-0.111950896702	0.0230509260072	no
403	TCONS_00011878 	6476	321	0.5419	-0.135460810836	0.014610359035038	no
404	TCONS_00026572 	2224	249	0.8631	-0.138334022241	0.023172407835858	no
405	TCONS_00030011 	4634	354	0.4987	-0.233644130407	0.010700996837199	no
406	TCONS_00030012 	2116	231	0.8368	-0.160360902617	0.015406105364823	no
407	TCONS_00030013 	1251	144	0.7796	-0.295953520689	0.002192487467751	no
408	TCONS_00030014 	3823	309	0.5825	-0.222380757976	0.009696163227528	no
409	TCONS_00030015 	1306	114	0.7923	-0.200072568464	0.003093783314638	no
410	TCONS_00030016 	1383	159	0.9894	-0.123651418574	0.015223627871083	no
411	TCONS_00030017 	961	153	0.7931	-0.403676175678	0.001261203302174	no
412	TCONS_00030018 	1854	213	0.947	-0.195667611402	0.014442458615174	no
413	TCONS_00026651 	1122	180	0.7611	-0.0470410417313	0.015701630971751	no
414	TCONS_00030019 	1016	147	0.765	-0.100003509925	0.007955200645052	no
415	TCONS_00030020 	883	159	0.4996	-0.332956216878	0.000857990762091	no
416	TCONS_00030021 	667	201	0.5268	-0.43197141175	0.000775571596329	no
417	TCONS_00030022 	1619	225	0.8144	-0.269419588933	0.006809576493477	no
418	TCONS_00030023 	3582	216	0.7137	-0.249689284662	0.004562941497584	no
419	TCONS_00030024 	1096	138	1.1904	-0.241345021664	0.010721564612773	no
420	TCONS_00030025 	2256	300	0.6348	-0.352130893059	0.004865127881613	no
421	TCONS_00030026 	1921	183	0.738	-0.0774870251746	0.011799357728534	no
422	TCONS_00026652 	7386	240	0.6954	-0.152701027184	0.008377067933241	no
423	TCONS_00011938 	1635	132	1.0147	-0.411900297179	0.001832134955735	no
424	TCONS_00030027 	1138	234	0.8293	-0.119829074426	0.021423659175854	no
425	TCONS_00030028 	4596	204	0.59	-0.19882806679	0.003577974026567	no
426	TCONS_00030029 	661	132	0.8143	-0.0472421093655	0.011392862440666	no
427	TCONS_00030030 	1595	216	1.0197	-0.0206670099783	0.057811284547664	no
428	TCONS_00030031 	1817	192	0.7587	-0.298482403757	0.00327455643644	no
429	TCONS_00030032 	2342	126	0.5967	-0.266912561367	0.001152924937382	no
430	TCONS_00030033 	1666	126	0.7771	0.00399291016321	0.012520279626836	no
431	TCONS_00030034 	964	99	0.5184	-0.195068158239	0.001176292370125	no
432	TCONS_00030035 	1333	165	0.8698	-0.371474637173	0.002207516196683	no
433	TCONS_00030036 	965	288	0.4943	-0.284670174304	0.004640987876107	no
434	TCONS_00030037 	685	204	0.8265	-0.141236444967	0.013808222362577	no
435	TCONS_00030038 	3827	198	0.8736	-0.0883762138661	0.017511316780624	no
436	TCONS_00030039 	2426	204	0.498	-0.135475058663	0.004640002611719	no
437	TCONS_00030040 	693	108	0.9786	-0.241284911377	0.004112233060451	no
438	TCONS_00030041 	958	63	0.3433	-0.582489345827	3.57E-05	no
439	TCONS_00030042 	5828	213	1.1895	-0.174459055526	0.027588532486797	no
440	TCONS_00030043 	3385	192	0.8925	-0.142142194096	0.012606224304506	no
441	TCONS_00012062 	3058	123	1.038	-0.0693703186458	0.015528877817975	no
442	TCONS_00030044 	990	123	1.0872	0.0361685493738	0.040216195142617	no
443	TCONS_00012069 	8109	219	0.6893	-0.297320014799	0.002426695354045	no
444	TCONS_00012070 	4271	237	0.3939	-0.205065173662	0.002704387183932	no
445	TCONS_00012071 	5482	219	0.6893	-0.297320014799	0.002845157495488	no
446	TCONS_00030045 	929	87	0.8512	-0.395790904538	0.000783116286706	no
447	TCONS_00012072 	4681	237	0.3939	-0.205065173662	0.002638069059498	no
448	TCONS_00030046 	2349	153	0.9783	-0.209729487274	0.007418797719583	no
449	TCONS_00030047 	3199	171	0.6735	-0.373419598125	0.001121781662396	no
450	TCONS_00030048 	1068	171	0.6735	-0.373419598125	0.001276541475649	no
451	TCONS_00030049 	1479	153	0.93	-0.596305704097	0.000527110806573	no
452	TCONS_00030050 	423	102	1.107	-0.299973756428	0.00398110057415	no
453	TCONS_00030051 	1693	222	0.8608	-0.124248915169	0.019545862332068	no
454	TCONS_00030052 	3947	165	0.722	-0.244888328248	0.002729247113435	no
455	TCONS_00030053 	6723	288	0.5953	-0.335998035927	0.003206556380486	no
456	TCONS_00012074 	819	171	0.7009	-0.112645083804	0.007849968821323	no
457	TCONS_00030054 	2239	183	0.5129	-0.139318471817	0.003823944633059	no
458	TCONS_00030055 	4225	144	0.815	0.115736212382	0.030127821748509	no
459	TCONS_00030056 	2607	177	0.8769	-0.0121927116039	0.024920111715504	no
460	TCONS_00030057 	771	84	0.7738	-0.0864851844133	0.004608198294072	no
461	TCONS_00030058 	1249	135	0.8617	-0.198579319216	0.0048842418114	no
462	TCONS_00030059 	3716	315	0.964	0.0250663225039	0.15154901205224	no
463	TCONS_00030060 	1084	132	0.6211	-0.0598152754362	0.005601894934763	no
464	TCONS_00030061 	1860	201	0.7326	-0.121559937458	0.010587030315647	no
465	TCONS_00030062 	1438	207	0.7042	-0.60016346135	0.000454355892529	no
466	TCONS_00030063 	1005	135	0.6784	-0.51498684883	0.000346592593826	no
467	TCONS_00030064 	1238	156	0.8684	-0.0946803406993	0.012344870850252	no
468	TCONS_00030065 	2992	195	0.4124	-0.146976806546	0.002886119199428	no
469	TCONS_00030066 	1796	171	0.6631	-0.187214630788	0.004030628582902	no
470	TCONS_00030067 	1060	171	0.8235	-0.254813056699	0.004463043361503	no
471	TCONS_00030068 	2225	240	0.4571	-0.255239948062	0.002769785707152	no
472	TCONS_00030069 	979	117	0.9663	0.249617529819	0.099104305004769	no
473	TCONS_00030070 	1185	105	0.6185	-0.159901374637	0.002137319376277	no
474	TCONS_00030071 	545	87	0.8712	-0.444441337859	0.000619175178061	no
475	TCONS_00030072 	3909	198	0.6347	-0.184265715645	0.004425493222336	no
476	TCONS_00030073 	1472	135	0.654	-0.310681346924	0.001201338901492	no
477	TCONS_00030074 	1023	144	0.5131	-0.458490059212	0.000329650068737	no
478	TCONS_00030075 	2325	195	0.5827	-0.349310083426	0.001351384213732	no
479	TCONS_00030076 	3432	153	0.8282	-0.185416762162	0.005101361123687	no
480	TCONS_00030077 	2538	153	0.8282	-0.185416762162	0.005384396514135	no
481	TCONS_00030078 	1188	120	0.7332	-0.239042504473	0.0021369991263	no
482	TCONS_00030079 	633	60	0.678	-0.568237123026	0.000110748029068	no
483	TCONS_00030080 	800	237	0.3685	-0.407398267407	0.000812065422708	no
484	TCONS_00030081 	2283	150	0.746	-0.187826369873	0.004029879827735	no
485	TCONS_00030082 	1230	150	0.746	-0.187826369873	0.004294809236448	no
486	TCONS_00012077 	5275	114	0.8997	-0.366006837111	0.00114137374892	no
487	TCONS_00012078 	5275	114	0.8997	-0.366006837111	0.00114137374892	no
488	TCONS_00030083 	2193	201	0.6723	-0.0537143847466	0.013397298788426	no
489	TCONS_00030084 	3434	171	0.5601	-0.210542183761	0.002267310305019	no
490	TCONS_00030085 	1264	165	0.4645	-0.4208389146	0.000448637773083	no
491	TCONS_00030086 	1036	246	0.5395	-0.210645580887	0.005509161962888	no
492	TCONS_00030087 	1293	147	0.9061	-0.221249751432	0.005486549602435	no
493	TCONS_00030088 	817	102	0.5196	-0.285565859121	0.000677389677409	no
494	TCONS_00030089 	2035	141	0.6893	-0.224889608497	0.002435694941266	no
495	TCONS_00030090 	1702	186	0.7038	-0.122300092506	0.008281304755817	no
496	TCONS_00030091 	1046	180	0.6913	-0.122520135775	0.007758288736769	no
497	TCONS_00030092 	2842	162	0.8096	-0.475742222092	0.000811914286512	no
498	TCONS_00030093 	956	84	0.5183	-0.442390619384	0.000195618528721	no
499	TCONS_00030094 	1524	168	0.8178	-0.442266205225	0.001200736511376	no
500	TCONS_00030095 	1671	222	0.7568	-0.283551941319	0.005004157584457	no
501	TCONS_00030096 	2036	264	0.9921	-0.0836844445775	0.057236444463864	no
502	TCONS_00030097 	2002	96	0.5897	-0.100682116976	0.002491261710807	no
503	TCONS_00030098 	923	132	0.9007	-0.316206261392	0.002513467124852	no
504	TCONS_00030099 	1412	249	0.6817	-0.172686903331	0.01110922891311	no
505	TCONS_00030100 	984	168	0.514	-0.125925470413	0.003846520767398	no
506	TCONS_00030101 	1482	231	0.7301	-0.0961421155129	0.017460233803616	no
507	TCONS_00030102 	3557	243	0.5928	-0.5040421535	0.000783469554943	no
508	TCONS_00030103 	2216	270	0.3706	-0.320606917165	0.001898718681022	no
509	TCONS_00030104 	1438	210	0.4992	-0.332265192027	0.001443765442472	no
510	TCONS_00030105 	896	120	0.8892	-0.194881000653	0.00474095222285	no
511	TCONS_00030106 	1250	114	0.3632	-0.398615831983	0.000217967843856	no
512	TCONS_00030107 	1654	195	0.7142	-0.129019447374	0.009040966002533	no
513	TCONS_00030108 	950	147	0.3867	-0.250959877559	0.000904505694247	no
514	TCONS_00030109 	1134	198	0.4079	-0.310298058237	0.001121281599973	no
515	TCONS_00030111 	1879	231	0.3876	-0.380932850941	0.00090131425557	no
516	TCONS_00030112 	976	72	0.8234	-0.277185279757	0.001330679805705	no
517	TCONS_00030113 	1967	150	0.4711	-0.121241680151	0.002691680455902	no
518	TCONS_00030114 	5710	252	0.6075	-0.12772050689	0.009437466644602	no
519	TCONS_00030115 	1381	123	0.7101	-0.453487247795	0.000493281820649	no
520	TCONS_00030116 	1076	117	1.1736	-0.471524112369	0.001791193736034	no
521	TCONS_00030117 	1628	90	0.9018	-0.406122038676	0.000848932880953	no
522	TCONS_00030118 	3415	234	0.6811	-0.35168843102	0.002582695105676	no
523	TCONS_00030119 	3029	177	0.4978	0.0612732392616	0.012146104584732	no
524	TCONS_00030120 	2604	204	0.7577	-0.322084103932	0.003032565574906	no
525	TCONS_00026765 	2263	156	0.7583	-0.386357523111	0.001209857745099	no
526	TCONS_00030121 	1428	123	0.7506	-0.274920893854	0.001813708892961	no
527	TCONS_00030122 	703	117	0.52	-0.378020296442	0.000436337596108	no
528	TCONS_00030123 	1345	156	0.579	-0.649222224972	0.000128531895504	no
529	TCONS_00030124 	649	120	0.7688	-0.277205498798	0.001919820642979	no
530	TCONS_00030125 	1119	141	0.6158	-0.26343768382	0.001586065594147	no
531	TCONS_00026833 	1200	162	0.564	0.0234413698527	0.011080422879385	no
532	TCONS_00030126 	1034	174	0.7605	-0.321700922836	0.002440754654359	no
533	TCONS_00030127 	795	78	0.4946	-0.413231321759	0.000208328845795	no
534	TCONS_00012165 	2891	207	0.5225	-0.00333732763774	0.011952642816746	no
535	TCONS_00012166 	2127	207	0.5225	-0.00333732763774	0.0125130737923	no
536	TCONS_00030128 	1518	141	0.669	-0.372628742872	0.000890430510632	no
537	TCONS_00030129 	794	234	0.6196	-0.198774441286	0.006821603113137	no
538	TCONS_00030130 	499	99	1.0126	-0.438250607599	0.00114772674103	no
539	TCONS_00030131 	2955	309	0.5749	-0.0777957901374	0.025510045818143	no
540	TCONS_00030132 	795	207	0.516	-0.25212804328	0.002597609386426	no
541	TCONS_00030133 	1217	204	0.6916	-0.0394697943793	0.0170764819843	no
542	TCONS_00030134 	1713	111	0.776	-0.0692305772485	0.006562850217609	no
543	TCONS_00012283 	5926	348	0.5733	-0.122112401257	0.024145721257183	no
544	TCONS_00030135 	985	228	0.623	-0.0959931919954	0.012517975678855	no
545	TCONS_00030136 	1405	159	0.8279	-0.242298069543	0.004228437433414	no
546	TCONS_00030137 	1289	294	0.6135	0.100269887752	0.082647190475339	no
547	TCONS_00030138 	1927	255	0.7593	-0.13055252518	0.019204825567541	no
548	TCONS_00030139 	777	216	0.8718	0.0506764013053	0.060938984950702	no
549	TCONS_00030140 	1648	294	0.7898	0.060405203186	0.10545907853204	no
550	TCONS_00030141 	1336	384	0.9331	-0.00696665977096	0.24221589626795	no
551	TCONS_00030142 	1155	207	0.8354	-0.0456790012899	0.02644691660867	no
552	TCONS_00030143 	1173	144	0.6894	-0.283821981285	0.00179833548825	no
553	TCONS_00030144 	1210	135	0.8787	-0.136652022627	0.007750693941463	no
554	TCONS_00030145 	6631	732	0.6599	-0.0550682400336	0.75480845619886	yes
555	TCONS_00012718 	18655	369	0.7835	-0.0520903318279	0.042197061428252	no
556	TCONS_00012719 	1050	150	0.7561	0.0498870423734	0.021167563736146	no
557	TCONS_00012720 	1438	255	0.7317	-0.213297902269	0.010596791597872	no
558	TCONS_00012721 	1379	306	0.8136	-0.0974061766517	0.049309249085032	no
559	TCONS_00030146 	1350	177	0.8156	-0.017058818571	0.021557232828356	no
560	TCONS_00030147 	2356	177	0.8054	0.00214962110821	0.022279455096262	no
561	TCONS_00030148 	633	147	0.7967	-0.288780056551	0.002600429788081	no
562	TCONS_00027342 	892	219	0.7163	-0.141525994053	0.011349862839685	no
563	TCONS_00027343 	580	144	0.6578	0.000860665766401	0.010956874190848	no
564	TCONS_00030149 	658	150	0.6272	-0.207828974924	0.002686989783205	no
565	TCONS_00012780 	3071	327	0.9502	-0.0603880248786	0.10329236746823	no
566	TCONS_00027372 	2599	336	0.8601	0.00125402495926	0.12883448634853	no
567	TCONS_00012781 	4367	270	1.1789	-0.105725724601	0.080401876213969	no
568	TCONS_00030150 	4338	222	0.7154	-0.218933701059	0.005721171852144	no
569	TCONS_00030151 	19194	387	0.6387	-0.128862407303	0.019412271480882	no
570	TCONS_00030152 	971	117	0.8042	-0.157869081436	0.004467491860056	no
571	TCONS_00030153 	796	99	0.5791	-0.415257188235	0.000336330324011	no
572	TCONS_00030154 	1289	171	0.6914	-0.193421974058	0.004359294208898	no
573	TCONS_00030155 	1733	171	0.9241	-0.133935974347	0.012943291877918	no
574	TCONS_00030156 	2163	189	0.706	-0.197373260153	0.005118564369803	no
575	TCONS_00013102 	3435	279	0.5964	-0.208294448158	0.008240691988267	no
576	TCONS_00030157 	747	267	0.8281	0.00741468212672	0.068834865189106	no
577	TCONS_00030158 	894	90	0.7922	-0.0859160777725	0.005187366239099	no
578	TCONS_00030159 	715	102	0.9453	0.0986519528768	0.031796512381958	no
579	TCONS_00027742 	6237	279	0.4739	-0.165535693786	0.006286114847753	no
580	TCONS_00027743 	5913	381	0.7051	0.0924790893221	0.18083618852908	no
581	TCONS_00027741 	6482	279	0.4739	-0.165535693786	0.006193869370597	no
582	TCONS_00030160 	600	339	0.8055	-0.0847533215407	0.076075668728485	no
583	TCONS_00030161 	1071	186	0.6988	-0.173070530462	0.00607159087395	no
584	TCONS_00027798 	2009	282	0.8899	0.186502693798	0.24184593542862	no
585	TCONS_00030162 	393	96	0.9363	-0.40615835172	0.001087630015563	no
586	TCONS_00030163 	2557	201	0.5766	-0.0284347523154	0.011485780825223	no
587	TCONS_00030164 	3081	252	0.9184	0.0397430050202	0.082303409155089	no
588	TCONS_00030165 	654	276	0.6149	-0.123977500745	0.017307632585355	no
589	TCONS_00030166 	594	171	0.6315	0.0635772436491	0.020227928077684	no
590	TCONS_00030167 	2941	243	0.4445	-0.400942141226	0.001007947314838	no
591	TCONS_00013356 	3930	390	0.6794	-0.0842304654643	0.073070936612416	no
592	TCONS_00030168 	857	255	0.6965	-0.252517137585	0.007608792642209	no
593	TCONS_00030169 	2251	294	0.4171	-0.23345016142	0.005037619150497	no
594	TCONS_00030170 	1462	234	0.5063	-0.0372199646372	0.013246278590823	no
595	TCONS_00030171 	1944	324	0.6969	-0.013296274746	0.068490761187329	no
596	TCONS_00030172 	1469	402	0.5662	-0.0831969084176	0.068489774126392	no
597	TCONS_00030173 	1202	162	0.6422	-0.317879868377	0.001502067117464	no
598	TCONS_00030174 	2015	270	0.5009	-0.118418117302	0.010898912023291	no
599	TCONS_00030175 	2576	174	0.473	-0.0177171962584	0.006673555645059	no
600	TCONS_00030176 	1157	174	0.5489	-0.121153739158	0.0046732922021	no
601	TCONS_00030177 	776	330	0.5855	-0.11444996116	0.029535172460166	no
602	TCONS_00030178 	356	174	0.5873	0.0200901598434	0.013934360307876	no
603	TCONS_00030179 	1605	129	0.4188	-0.212407880316	0.001020742370924	no
604	TCONS_00030180 	1930	168	0.7253	-0.0136220500931	0.014646486022444	no
605	TCONS_00030181 	831	132	0.5227	-0.253514008621	0.001167497061189	no
606	TCONS_00030182 	1292	129	0.5816	-0.151774762079	0.00258520450441	no
607	TCONS_00030183 	1268	315	0.4581	-0.294673601653	0.005094713291063	no
608	TCONS_00030185 	554	63	0.7757	-0.130866500525	0.002797508501701	no
609	TCONS_00013617 	960	153	0.8973	-0.0250501785647	0.020895260572922	no
610	TCONS_00013618 	6517	252	1.1922	0.0326268109722	0.14102519426069	no
611	TCONS_00013616 	2781	174	0.7546	-0.259523320454	0.003245960786796	no
612	TCONS_00030186 	1576	144	0.833	-0.0988042201423	0.009277808080784	no
613	TCONS_00030187 	1614	168	0.4059	-0.476299726169	0.000261724085213	no
614	TCONS_00030188 	1713	288	0.5069	-0.225235706956	0.006816345606801	no
