ID	C/NC	CODING_POTENTIAL_SCORE	EVIDENCE	UTR-DB_HITs	RNA-DB_HITs
TCONS_00237494 	noncoding 	-1.30818 	detail 	search 	search
TCONS_00082196 	noncoding 	-1.30809 	detail 	search 	search
TCONS_00082148 	noncoding 	-1.30799 	detail 	search 	search
TCONS_00304875 	noncoding 	-1.30788 	detail 	search 	search
TCONS_00266267 	noncoding 	-1.30762 	detail 	search 	search
TCONS_00237478 	noncoding 	-1.30761 	detail 	search 	search
TCONS_00224492 	noncoding 	-1.30759 	detail 	search 	search
TCONS_00076651 	noncoding 	-1.30758 	detail 	search 	search
TCONS_00186991 	noncoding 	-1.30748 	detail 	search 	search
TCONS_00304959 	noncoding 	-1.30744 	detail 	search 	search
TCONS_00076571 	noncoding 	-1.30722 	detail 	search 	search
TCONS_00237209 	noncoding 	-1.30717 	detail 	search 	search
TCONS_00187053 	noncoding 	-1.30715 	detail 	search 	search
TCONS_00224543 	noncoding 	-1.30708 	detail 	search 	search
TCONS_00187375 	noncoding 	-1.30707 	detail 	search 	search
TCONS_00186996 	noncoding 	-1.30693 	detail 	search 	search
TCONS_00187429 	noncoding 	-1.30632 	detail 	search 	search
TCONS_00281693 	noncoding 	-1.30614 	detail 	search 	search
TCONS_00251989 	noncoding 	-1.3061 	detail 	search 	search
TCONS_00040205 	noncoding 	-1.30608 	detail 	search 	search
TCONS_00281700 	noncoding 	-1.30595 	detail 	search 	search
TCONS_00251901 	noncoding 	-1.30594 	detail 	search 	search
TCONS_00223311 	noncoding 	-1.3057 	detail 	search 	search
TCONS_00058612 	noncoding 	-1.30563 	detail 	search 	search
TCONS_00187513 	noncoding 	-1.30557 	detail 	search 	search
TCONS_00076628 	noncoding 	-1.30554 	detail 	search 	search
TCONS_00252152 	noncoding 	-1.30554 	detail 	search 	search
TCONS_00237529 	noncoding 	-1.30539 	detail 	search 	search
TCONS_00212157 	noncoding 	-1.30533 	detail 	search 	search
TCONS_00224709 	noncoding 	-1.3052 	detail 	search 	search
TCONS_00251849 	noncoding 	-1.30503 	detail 	search 	search
TCONS_00058496 	noncoding 	-1.30498 	detail 	search 	search
TCONS_00187072 	noncoding 	-1.30494 	detail 	search 	search
TCONS_00082042 	noncoding 	-1.30486 	detail 	search 	search
TCONS_00266210 	noncoding 	-1.30475 	detail 	search 	search
TCONS_00304858 	noncoding 	-1.30475 	detail 	search 	search
TCONS_00187492 	noncoding 	-1.30467 	detail 	search 	search
TCONS_00237487 	noncoding 	-1.3046 	detail 	search 	search
TCONS_00082169 	noncoding 	-1.30447 	detail 	search 	search
TCONS_00293459 	noncoding 	-1.30409 	detail 	search 	search
TCONS_00266136 	noncoding 	-1.30395 	detail 	search 	search
TCONS_00251808 	noncoding 	-1.30389 	detail 	search 	search
TCONS_00194556 	noncoding 	-1.30382 	detail 	search 	search
TCONS_00187309 	noncoding 	-1.30373 	detail 	search 	search
TCONS_00251906 	noncoding 	-1.30373 	detail 	search 	search
TCONS_00314716 	noncoding 	-1.30353 	detail 	search 	search
TCONS_00187049 	noncoding 	-1.30346 	detail 	search 	search
TCONS_00224424 	noncoding 	-1.3032 	detail 	search 	search
TCONS_00119832 	noncoding 	-1.30317 	detail 	search 	search
TCONS_00028701 	noncoding 	-1.30311 	detail 	search 	search
TCONS_00040182 	noncoding 	-1.30305 	detail 	search 	search
TCONS_00266085 	noncoding 	-1.30305 	detail 	search 	search
TCONS_00028718 	noncoding 	-1.30299 	detail 	search 	search
TCONS_00082266 	noncoding 	-1.30269 	detail 	search 	search
TCONS_00187570 	noncoding 	-1.30256 	detail 	search 	search
TCONS_00237352 	noncoding 	-1.30249 	detail 	search 	search
TCONS_00251932 	noncoding 	-1.30246 	detail 	search 	search
TCONS_00082180 	noncoding 	-1.30243 	detail 	search 	search
TCONS_00293511 	noncoding 	-1.30223 	detail 	search 	search
TCONS_00187104 	noncoding 	-1.30217 	detail 	search 	search
TCONS_00251963 	noncoding 	-1.30213 	detail 	search 	search
TCONS_00265775 	noncoding 	-1.30199 	detail 	search 	search
TCONS_00058675 	noncoding 	-1.30195 	detail 	search 	search
TCONS_00028869 	noncoding 	-1.30183 	detail 	search 	search
TCONS_00082151 	noncoding 	-1.30182 	detail 	search 	search
TCONS_00252015 	noncoding 	-1.30162 	detail 	search 	search
TCONS_00194541 	noncoding 	-1.30161 	detail 	search 	search
TCONS_00314560 	noncoding 	-1.30152 	detail 	search 	search
TCONS_00119879 	noncoding 	-1.30147 	detail 	search 	search
TCONS_00314564 	noncoding 	-1.3013 	detail 	search 	search
TCONS_00187059 	noncoding 	-1.30127 	detail 	search 	search
TCONS_00144565 	noncoding 	-1.30121 	detail 	search 	search
TCONS_00028445 	noncoding 	-1.30115 	detail 	search 	search
TCONS_00144570 	noncoding 	-1.30105 	detail 	search 	search
TCONS_00028722 	noncoding 	-1.30086 	detail 	search 	search
TCONS_00304946 	noncoding 	-1.30082 	detail 	search 	search
TCONS_00224389 	noncoding 	-1.30079 	detail 	search 	search
TCONS_00093961 	noncoding 	-1.30069 	detail 	search 	search
TCONS_00093894 	noncoding 	-1.3006 	detail 	search 	search
TCONS_00187517 	noncoding 	-1.30043 	detail 	search 	search
TCONS_00058666 	noncoding 	-1.30041 	detail 	search 	search
TCONS_00039980 	noncoding 	-1.30038 	detail 	search 	search
TCONS_00221997 	noncoding 	-1.3003 	detail 	search 	search
TCONS_00301664 	noncoding 	-1.30023 	detail 	search 	search
TCONS_00040127 	noncoding 	-1.29999 	detail 	search 	search
TCONS_00028728 	noncoding 	-1.2999 	detail 	search 	search
TCONS_00293685 	noncoding 	-1.29946 	detail 	search 	search
TCONS_00082226 	noncoding 	-1.29927 	detail 	search 	search
TCONS_00187108 	noncoding 	-1.29908 	detail 	search 	search
TCONS_00224558 	noncoding 	-1.29895 	detail 	search 	search
TCONS_00266208 	noncoding 	-1.2989 	detail 	search 	search
TCONS_00304790 	noncoding 	-1.29877 	detail 	search 	search
TCONS_00076763 	noncoding 	-1.29866 	detail 	search 	search
TCONS_00251836 	noncoding 	-1.2985 	detail 	search 	search
TCONS_00293791 	noncoding 	-1.29846 	detail 	search 	search
TCONS_00237422 	noncoding 	-1.29822 	detail 	search 	search
TCONS_00037871 	noncoding 	-1.29816 	detail 	search 	search
TCONS_00138756 	noncoding 	-1.29813 	detail 	search 	search
TCONS_00251894 	noncoding 	-1.29807 	detail 	search 	search
TCONS_00293731 	noncoding 	-1.29797 	detail 	search 	search
TCONS_00076871 	noncoding 	-1.29772 	detail 	search 	search
TCONS_00224435 	noncoding 	-1.29751 	detail 	search 	search
TCONS_00040233 	noncoding 	-1.29749 	detail 	search 	search
TCONS_00028578 	noncoding 	-1.29742 	detail 	search 	search
TCONS_00028685 	noncoding 	-1.29733 	detail 	search 	search
TCONS_00028570 	noncoding 	-1.29715 	detail 	search 	search
TCONS_00076783 	noncoding 	-1.29696 	detail 	search 	search
TCONS_00138805 	noncoding 	-1.29679 	detail 	search 	search
TCONS_00080750 	noncoding 	-1.29668 	detail 	search 	search
TCONS_00076576 	noncoding 	-1.29666 	detail 	search 	search
TCONS_00105436 	noncoding 	-1.29646 	detail 	search 	search
TCONS_00251819 	noncoding 	-1.29635 	detail 	search 	search
TCONS_00040160 	noncoding 	-1.29582 	detail 	search 	search
TCONS_00313745 	noncoding 	-1.29559 	detail 	search 	search
TCONS_00281719 	noncoding 	-1.2955 	detail 	search 	search
TCONS_00314668 	noncoding 	-1.29546 	detail 	search 	search
TCONS_00293600 	noncoding 	-1.29544 	detail 	search 	search
TCONS_00265852 	noncoding 	-1.2954 	detail 	search 	search
TCONS_00252046 	noncoding 	-1.29531 	detail 	search 	search
TCONS_00266099 	noncoding 	-1.29519 	detail 	search 	search
TCONS_00246805 	noncoding 	-1.29503 	detail 	search 	search
TCONS_00144568 	noncoding 	-1.295 	detail 	search 	search
TCONS_00187085 	noncoding 	-1.295 	detail 	search 	search
TCONS_00237262 	noncoding 	-1.29494 	detail 	search 	search
TCONS_00076713 	noncoding 	-1.29472 	detail 	search 	search
TCONS_00028688 	noncoding 	-1.29455 	detail 	search 	search
TCONS_00144511 	noncoding 	-1.29455 	detail 	search 	search
TCONS_00082303 	noncoding 	-1.29448 	detail 	search 	search
TCONS_00224556 	noncoding 	-1.29443 	detail 	search 	search
TCONS_00314700 	noncoding 	-1.29434 	detail 	search 	search
TCONS_00304811 	noncoding 	-1.29433 	detail 	search 	search
TCONS_00304834 	noncoding 	-1.29416 	detail 	search 	search
TCONS_00082190 	noncoding 	-1.2939 	detail 	search 	search
TCONS_00266070 	noncoding 	-1.29357 	detail 	search 	search
TCONS_00237374 	noncoding 	-1.29356 	detail 	search 	search
TCONS_00251831 	noncoding 	-1.29356 	detail 	search 	search
TCONS_00187022 	noncoding 	-1.29355 	detail 	search 	search
TCONS_00028737 	noncoding 	-1.29334 	detail 	search 	search
TCONS_00194533 	noncoding 	-1.29322 	detail 	search 	search
TCONS_00293764 	noncoding 	-1.2931 	detail 	search 	search
TCONS_00258960 	noncoding 	-1.29289 	detail 	search 	search
TCONS_00314644 	noncoding 	-1.29281 	detail 	search 	search
TCONS_00314572 	noncoding 	-1.29269 	detail 	search 	search
TCONS_00315889 	noncoding 	-1.29268 	detail 	search 	search
TCONS_00082206 	noncoding 	-1.29263 	detail 	search 	search
TCONS_00082123 	noncoding 	-1.29251 	detail 	search 	search
TCONS_00187095 	noncoding 	-1.29251 	detail 	search 	search
TCONS_00058536 	noncoding 	-1.29245 	detail 	search 	search
TCONS_00187653 	noncoding 	-1.29244 	detail 	search 	search
TCONS_00293545 	noncoding 	-1.29244 	detail 	search 	search
TCONS_00243361 	noncoding 	-1.29235 	detail 	search 	search
TCONS_00293802 	noncoding 	-1.29223 	detail 	search 	search
TCONS_00028510 	noncoding 	-1.29216 	detail 	search 	search
TCONS_00314794 	noncoding 	-1.29202 	detail 	search 	search
TCONS_00265925 	noncoding 	-1.29197 	detail 	search 	search
TCONS_00039990 	noncoding 	-1.29193 	detail 	search 	search
TCONS_00251940 	noncoding 	-1.29179 	detail 	search 	search
TCONS_00144498 	noncoding 	-1.29169 	detail 	search 	search
TCONS_00039907 	noncoding 	-1.29166 	detail 	search 	search
TCONS_00076615 	noncoding 	-1.29164 	detail 	search 	search
TCONS_00314730 	noncoding 	-1.29158 	detail 	search 	search
TCONS_00186927 	noncoding 	-1.29154 	detail 	search 	search
TCONS_00187427 	noncoding 	-1.29151 	detail 	search 	search
TCONS_00246319 	noncoding 	-1.29147 	detail 	search 	search
TCONS_00076799 	noncoding 	-1.29146 	detail 	search 	search
TCONS_00237384 	noncoding 	-1.29137 	detail 	search 	search
TCONS_00039896 	noncoding 	-1.29135 	detail 	search 	search
TCONS_00304831 	noncoding 	-1.29133 	detail 	search 	search
TCONS_00210217 	noncoding 	-1.29115 	detail 	search 	search
TCONS_00252021 	noncoding 	-1.29111 	detail 	search 	search
TCONS_00237404 	noncoding 	-1.2911 	detail 	search 	search
TCONS_00237217 	noncoding 	-1.29106 	detail 	search 	search
TCONS_00293754 	noncoding 	-1.29101 	detail 	search 	search
TCONS_00272732 	noncoding 	-1.291 	detail 	search 	search
TCONS_00266299 	noncoding 	-1.29093 	detail 	search 	search
TCONS_00304984 	noncoding 	-1.29089 	detail 	search 	search
TCONS_00224453 	noncoding 	-1.29081 	detail 	search 	search
TCONS_00314760 	noncoding 	-1.29077 	detail 	search 	search
TCONS_00076772 	noncoding 	-1.29074 	detail 	search 	search
TCONS_00251969 	noncoding 	-1.29066 	detail 	search 	search
TCONS_00304742 	noncoding 	-1.29061 	detail 	search 	search
TCONS_00076617 	noncoding 	-1.29049 	detail 	search 	search
TCONS_00058661 	noncoding 	-1.29031 	detail 	search 	search
TCONS_00187476 	noncoding 	-1.29031 	detail 	search 	search
TCONS_00314596 	noncoding 	-1.29017 	detail 	search 	search
TCONS_00082189 	noncoding 	-1.28998 	detail 	search 	search
TCONS_00040176 	noncoding 	-1.28987 	detail 	search 	search
TCONS_00187374 	noncoding 	-1.28982 	detail 	search 	search
TCONS_00224754 	noncoding 	-1.28979 	detail 	search 	search
TCONS_00252063 	noncoding 	-1.28979 	detail 	search 	search
TCONS_00314671 	noncoding 	-1.28966 	detail 	search 	search
TCONS_00293733 	noncoding 	-1.28949 	detail 	search 	search
TCONS_00304847 	noncoding 	-1.28942 	detail 	search 	search
TCONS_00186959 	noncoding 	-1.28941 	detail 	search 	search
TCONS_00039875 	noncoding 	-1.28929 	detail 	search 	search
TCONS_00028576 	noncoding 	-1.28919 	detail 	search 	search
TCONS_00144574 	noncoding 	-1.28912 	detail 	search 	search
TCONS_00119897 	noncoding 	-1.289 	detail 	search 	search
TCONS_00187677 	noncoding 	-1.28899 	detail 	search 	search
TCONS_00028330 	noncoding 	-1.28896 	detail 	search 	search
TCONS_00187605 	noncoding 	-1.28896 	detail 	search 	search
TCONS_00138689 	noncoding 	-1.28895 	detail 	search 	search
TCONS_00058480 	noncoding 	-1.28891 	detail 	search 	search
TCONS_00082108 	noncoding 	-1.28891 	detail 	search 	search
TCONS_00076585 	noncoding 	-1.28887 	detail 	search 	search
TCONS_00028308 	noncoding 	-1.28885 	detail 	search 	search
TCONS_00304898 	noncoding 	-1.28877 	detail 	search 	search
TCONS_00279642 	noncoding 	-1.28869 	detail 	search 	search
TCONS_00187134 	noncoding 	-1.28857 	detail 	search 	search
TCONS_00251816 	noncoding 	-1.28856 	detail 	search 	search
TCONS_00144539 	noncoding 	-1.28849 	detail 	search 	search
TCONS_00028470 	noncoding 	-1.28847 	detail 	search 	search
TCONS_00082195 	noncoding 	-1.28841 	detail 	search 	search
TCONS_00238974 	noncoding 	-1.28839 	detail 	search 	search
TCONS_00105346 	noncoding 	-1.28832 	detail 	search 	search
TCONS_00251973 	noncoding 	-1.28825 	detail 	search 	search
TCONS_00082099 	noncoding 	-1.28811 	detail 	search 	search
TCONS_00304821 	noncoding 	-1.2877 	detail 	search 	search
TCONS_00295798 	noncoding 	-1.28764 	detail 	search 	search
TCONS_00295799 	noncoding 	-1.28764 	detail 	search 	search
TCONS_00295800 	noncoding 	-1.28764 	detail 	search 	search
TCONS_00314587 	noncoding 	-1.28752 	detail 	search 	search
TCONS_00187449 	noncoding 	-1.28744 	detail 	search 	search
TCONS_00237501 	noncoding 	-1.28727 	detail 	search 	search
TCONS_00138856 	noncoding 	-1.28717 	detail 	search 	search
TCONS_00265940 	noncoding 	-1.28715 	detail 	search 	search
TCONS_00039941 	noncoding 	-1.28714 	detail 	search 	search
TCONS_00237294 	noncoding 	-1.28697 	detail 	search 	search
TCONS_00058574 	noncoding 	-1.28695 	detail 	search 	search
TCONS_00265970 	noncoding 	-1.28692 	detail 	search 	search
TCONS_00224586 	noncoding 	-1.28677 	detail 	search 	search
TCONS_00076681 	noncoding 	-1.28655 	detail 	search 	search
TCONS_00105364 	noncoding 	-1.28634 	detail 	search 	search
TCONS_00265774 	noncoding 	-1.28626 	detail 	search 	search
TCONS_00266018 	noncoding 	-1.286 	detail 	search 	search
TCONS_00237522 	noncoding 	-1.28587 	detail 	search 	search
TCONS_00266062 	noncoding 	-1.28579 	detail 	search 	search
TCONS_00281488 	noncoding 	-1.28568 	detail 	search 	search
TCONS_00041093 	noncoding 	-1.28553 	detail 	search 	search
TCONS_00058500 	noncoding 	-1.28543 	detail 	search 	search
TCONS_00293715 	noncoding 	-1.28536 	detail 	search 	search
TCONS_00305150 	noncoding 	-1.28525 	detail 	search 	search
TCONS_00224603 	noncoding 	-1.28522 	detail 	search 	search
TCONS_00251976 	noncoding 	-1.2852 	detail 	search 	search
TCONS_00293794 	noncoding 	-1.28509 	detail 	search 	search
TCONS_00251830 	noncoding 	-1.28499 	detail 	search 	search
TCONS_00314618 	noncoding 	-1.28489 	detail 	search 	search
TCONS_00119822 	noncoding 	-1.28466 	detail 	search 	search
TCONS_00237433 	noncoding 	-1.28464 	detail 	search 	search
TCONS_00224710 	noncoding 	-1.28432 	detail 	search 	search
TCONS_00076580 	noncoding 	-1.2843 	detail 	search 	search
TCONS_00265968 	noncoding 	-1.28422 	detail 	search 	search
TCONS_00187384 	noncoding 	-1.28415 	detail 	search 	search
TCONS_00237378 	noncoding 	-1.28414 	detail 	search 	search
TCONS_00028651 	noncoding 	-1.28406 	detail 	search 	search
TCONS_00304861 	noncoding 	-1.28398 	detail 	search 	search
TCONS_00040045 	noncoding 	-1.28382 	detail 	search 	search
TCONS_00194544 	noncoding 	-1.28375 	detail 	search 	search
TCONS_00251980 	noncoding 	-1.28373 	detail 	search 	search
TCONS_00194618 	noncoding 	-1.28362 	detail 	search 	search
TCONS_00187426 	noncoding 	-1.28348 	detail 	search 	search
TCONS_00082044 	noncoding 	-1.28345 	detail 	search 	search
TCONS_00314547 	noncoding 	-1.28325 	detail 	search 	search
TCONS_00028500 	noncoding 	-1.28316 	detail 	search 	search
TCONS_00040001 	noncoding 	-1.28313 	detail 	search 	search
TCONS_00194538 	noncoding 	-1.28312 	detail 	search 	search
TCONS_00040016 	noncoding 	-1.28302 	detail 	search 	search
TCONS_00266180 	noncoding 	-1.28302 	detail 	search 	search
TCONS_00144601 	noncoding 	-1.28293 	detail 	search 	search
TCONS_00224563 	noncoding 	-1.28275 	detail 	search 	search
TCONS_00251871 	noncoding 	-1.28274 	detail 	search 	search
TCONS_00187594 	noncoding 	-1.2827 	detail 	search 	search
TCONS_00265847 	noncoding 	-1.28264 	detail 	search 	search
TCONS_00281647 	noncoding 	-1.28264 	detail 	search 	search
TCONS_00251821 	noncoding 	-1.28262 	detail 	search 	search
TCONS_00251824 	noncoding 	-1.28243 	detail 	search 	search
TCONS_00209612 	noncoding 	-1.2824 	detail 	search 	search
TCONS_00028449 	noncoding 	-1.28235 	detail 	search 	search
TCONS_00281756 	noncoding 	-1.28231 	detail 	search 	search
TCONS_00251892 	noncoding 	-1.2823 	detail 	search 	search
TCONS_00163995 	noncoding 	-1.28207 	detail 	search 	search
TCONS_00265825 	noncoding 	-1.28194 	detail 	search 	search
TCONS_00187535 	noncoding 	-1.28192 	detail 	search 	search
TCONS_00039955 	noncoding 	-1.28166 	detail 	search 	search
TCONS_00105418 	noncoding 	-1.2816 	detail 	search 	search
TCONS_00314633 	noncoding 	-1.28146 	detail 	search 	search
TCONS_00266061 	noncoding 	-1.28135 	detail 	search 	search
TCONS_00187011 	noncoding 	-1.28131 	detail 	search 	search
TCONS_00266031 	noncoding 	-1.28127 	detail 	search 	search
TCONS_00186973 	noncoding 	-1.28123 	detail 	search 	search
TCONS_00028359 	noncoding 	-1.28118 	detail 	search 	search
TCONS_00119825 	noncoding 	-1.28111 	detail 	search 	search
TCONS_00281610 	noncoding 	-1.28102 	detail 	search 	search
TCONS_00304915 	noncoding 	-1.28078 	detail 	search 	search
TCONS_00293624 	noncoding 	-1.28071 	detail 	search 	search
TCONS_00258959 	noncoding 	-1.28069 	detail 	search 	search
TCONS_00304917 	noncoding 	-1.28066 	detail 	search 	search
TCONS_00281753 	noncoding 	-1.28063 	detail 	search 	search
TCONS_00076718 	noncoding 	-1.28047 	detail 	search 	search
TCONS_00028414 	noncoding 	-1.28043 	detail 	search 	search
TCONS_00293469 	noncoding 	-1.28035 	detail 	search 	search
TCONS_00314608 	noncoding 	-1.28007 	detail 	search 	search
TCONS_00287469 	noncoding 	-1.28006 	detail 	search 	search
TCONS_00314569 	noncoding 	-1.27995 	detail 	search 	search
