ID	C/NC	CODING_POTENTIAL_SCORE	EVIDENCE	UTR-DB_HITs	RNA-DB_HITs
TCONS_00039023 	noncoding 	-1.30915 	detail 	search 	search
TCONS_00220633 	noncoding 	-1.30901 	detail 	search 	search
TCONS_00232899 	noncoding 	-1.30897 	detail 	search 	search
TCONS_00305155 	noncoding 	-1.30878 	detail 	search 	search
TCONS_00233060 	noncoding 	-1.30867 	detail 	search 	search
TCONS_00220841 	noncoding 	-1.30862 	detail 	search 	search
TCONS_00057514 	noncoding 	-1.30837 	detail 	search 	search
TCONS_00183847 	noncoding 	-1.30835 	detail 	search 	search
TCONS_00233197 	noncoding 	-1.30818 	detail 	search 	search
TCONS_00080860 	noncoding 	-1.30809 	detail 	search 	search
TCONS_00299468 	noncoding 	-1.30788 	detail 	search 	search
TCONS_00261582 	noncoding 	-1.30762 	detail 	search 	search
TCONS_00233182 	noncoding 	-1.30761 	detail 	search 	search
TCONS_00220573 	noncoding 	-1.30759 	detail 	search 	search
TCONS_00075379 	noncoding 	-1.30758 	detail 	search 	search
TCONS_00288580 	noncoding 	-1.30746 	detail 	search 	search
TCONS_00183703 	noncoding 	-1.30742 	detail 	search 	search
TCONS_00075301 	noncoding 	-1.30722 	detail 	search 	search
TCONS_00232917 	noncoding 	-1.30717 	detail 	search 	search
TCONS_00183828 	noncoding 	-1.30715 	detail 	search 	search
TCONS_00220618 	noncoding 	-1.30708 	detail 	search 	search
TCONS_00184139 	noncoding 	-1.30707 	detail 	search 	search
TCONS_00151054 	noncoding 	-1.30654 	detail 	search 	search
TCONS_00261429 	noncoding 	-1.30613 	detail 	search 	search
TCONS_00247499 	noncoding 	-1.3061 	detail 	search 	search
TCONS_00039311 	noncoding 	-1.30608 	detail 	search 	search
TCONS_00247404 	noncoding 	-1.30594 	detail 	search 	search
TCONS_00251702 	noncoding 	-1.3058 	detail 	search 	search
TCONS_00234696 	noncoding 	-1.30575 	detail 	search 	search
TCONS_00057547 	noncoding 	-1.30563 	detail 	search 	search
TCONS_00075358 	noncoding 	-1.30554 	detail 	search 	search
TCONS_00233231 	noncoding 	-1.30539 	detail 	search 	search
TCONS_00161242 	noncoding 	-1.30529 	detail 	search 	search
TCONS_00184226 	noncoding 	-1.30524 	detail 	search 	search
TCONS_00220799 	noncoding 	-1.3052 	detail 	search 	search
TCONS_00247345 	noncoding 	-1.30503 	detail 	search 	search
TCONS_00057433 	noncoding 	-1.30498 	detail 	search 	search
TCONS_00080727 	noncoding 	-1.30486 	detail 	search 	search
TCONS_00299453 	noncoding 	-1.30475 	detail 	search 	search
TCONS_00184251 	noncoding 	-1.30467 	detail 	search 	search
TCONS_00233190 	noncoding 	-1.3046 	detail 	search 	search
TCONS_00183759 	noncoding 	-1.30449 	detail 	search 	search
TCONS_00261539 	noncoding 	-1.30448 	detail 	search 	search
TCONS_00080730 	noncoding 	-1.30447 	detail 	search 	search
TCONS_00031489 	noncoding 	-1.30409 	detail 	search 	search
TCONS_00288310 	noncoding 	-1.30409 	detail 	search 	search
TCONS_00299392 	noncoding 	-1.30401 	detail 	search 	search
TCONS_00247312 	noncoding 	-1.30389 	detail 	search 	search
TCONS_00191155 	noncoding 	-1.30382 	detail 	search 	search
TCONS_00247409 	noncoding 	-1.30373 	detail 	search 	search
TCONS_00183824 	noncoding 	-1.30346 	detail 	search 	search
TCONS_00038993 	noncoding 	-1.30332 	detail 	search 	search
TCONS_00220523 	noncoding 	-1.3032 	detail 	search 	search
TCONS_00117818 	noncoding 	-1.30317 	detail 	search 	search
TCONS_00027918 	noncoding 	-1.30311 	detail 	search 	search
TCONS_00261406 	noncoding 	-1.30305 	detail 	search 	search
TCONS_00027938 	noncoding 	-1.30299 	detail 	search 	search
TCONS_00080930 	noncoding 	-1.30269 	detail 	search 	search
TCONS_00184316 	noncoding 	-1.30256 	detail 	search 	search
TCONS_00233071 	noncoding 	-1.30249 	detail 	search 	search
TCONS_00183879 	noncoding 	-1.30217 	detail 	search 	search
TCONS_00247473 	noncoding 	-1.30213 	detail 	search 	search
TCONS_00057611 	noncoding 	-1.30195 	detail 	search 	search
TCONS_00261281 	noncoding 	-1.30195 	detail 	search 	search
TCONS_00299396 	noncoding 	-1.30193 	detail 	search 	search
TCONS_00028092 	noncoding 	-1.30183 	detail 	search 	search
TCONS_00080823 	noncoding 	-1.30182 	detail 	search 	search
TCONS_00247523 	noncoding 	-1.30162 	detail 	search 	search
TCONS_00191144 	noncoding 	-1.30161 	detail 	search 	search
TCONS_00117863 	noncoding 	-1.30147 	detail 	search 	search
TCONS_00183834 	noncoding 	-1.30127 	detail 	search 	search
TCONS_00142162 	noncoding 	-1.30105 	detail 	search 	search
TCONS_00027941 	noncoding 	-1.30086 	detail 	search 	search
TCONS_00039152 	noncoding 	-1.30086 	detail 	search 	search
TCONS_00027719 	noncoding 	-1.30081 	detail 	search 	search
TCONS_00027949 	noncoding 	-1.3006 	detail 	search 	search
TCONS_00092435 	noncoding 	-1.3006 	detail 	search 	search
TCONS_00039084 	noncoding 	-1.30038 	detail 	search 	search
TCONS_00183665 	noncoding 	-1.30038 	detail 	search 	search
TCONS_00234570 	noncoding 	-1.29988 	detail 	search 	search
TCONS_00075420 	noncoding 	-1.2996 	detail 	search 	search
TCONS_00233129 	noncoding 	-1.29955 	detail 	search 	search
TCONS_00276581 	noncoding 	-1.29946 	detail 	search 	search
TCONS_00288550 	noncoding 	-1.29946 	detail 	search 	search
TCONS_00057445 	noncoding 	-1.29928 	detail 	search 	search
TCONS_00191236 	noncoding 	-1.29926 	detail 	search 	search
TCONS_00183882 	noncoding 	-1.29908 	detail 	search 	search
TCONS_00261531 	noncoding 	-1.2989 	detail 	search 	search
TCONS_00184092 	noncoding 	-1.29877 	detail 	search 	search
TCONS_00027594 	noncoding 	-1.29874 	detail 	search 	search
TCONS_00075492 	noncoding 	-1.29866 	detail 	search 	search
TCONS_00184257 	noncoding 	-1.29845 	detail 	search 	search
TCONS_00218193 	noncoding 	-1.29826 	detail 	search 	search
TCONS_00036971 	noncoding 	-1.29816 	detail 	search 	search
TCONS_00136443 	noncoding 	-1.29813 	detail 	search 	search
TCONS_00288587 	noncoding 	-1.29797 	detail 	search 	search
TCONS_00027799 	noncoding 	-1.29742 	detail 	search 	search
TCONS_00220694 	noncoding 	-1.29734 	detail 	search 	search
TCONS_00027905 	noncoding 	-1.29733 	detail 	search 	search
TCONS_00080832 	noncoding 	-1.2972 	detail 	search 	search
TCONS_00308992 	noncoding 	-1.29719 	detail 	search 	search
TCONS_00027792 	noncoding 	-1.29715 	detail 	search 	search
TCONS_00261155 	noncoding 	-1.29715 	detail 	search 	search
TCONS_00092453 	noncoding 	-1.29706 	detail 	search 	search
TCONS_00079461 	noncoding 	-1.29668 	detail 	search 	search
TCONS_00075306 	noncoding 	-1.29666 	detail 	search 	search
TCONS_00261420 	noncoding 	-1.29646 	detail 	search 	search
TCONS_00247323 	noncoding 	-1.29635 	detail 	search 	search
TCONS_00233046 	noncoding 	-1.29633 	detail 	search 	search
TCONS_00057525 	noncoding 	-1.29629 	detail 	search 	search
TCONS_00288475 	noncoding 	-1.29597 	detail 	search 	search
TCONS_00039267 	noncoding 	-1.29582 	detail 	search 	search
TCONS_00276648 	noncoding 	-1.2955 	detail 	search 	search
TCONS_00288462 	noncoding 	-1.29544 	detail 	search 	search
TCONS_00261419 	noncoding 	-1.29519 	detail 	search 	search
TCONS_00142160 	noncoding 	-1.295 	detail 	search 	search
TCONS_00232969 	noncoding 	-1.29494 	detail 	search 	search
TCONS_00136509 	noncoding 	-1.29464 	detail 	search 	search
TCONS_00299382 	noncoding 	-1.29455 	detail 	search 	search
TCONS_00080967 	noncoding 	-1.29448 	detail 	search 	search
TCONS_00220627 	noncoding 	-1.29443 	detail 	search 	search
TCONS_00080890 	noncoding 	-1.29431 	detail 	search 	search
TCONS_00080850 	noncoding 	-1.2939 	detail 	search 	search
TCONS_00184039 	noncoding 	-1.2938 	detail 	search 	search
TCONS_00183992 	noncoding 	-1.29375 	detail 	search 	search
TCONS_00261391 	noncoding 	-1.29357 	detail 	search 	search
TCONS_00247334 	noncoding 	-1.29356 	detail 	search 	search
TCONS_00183794 	noncoding 	-1.29355 	detail 	search 	search
TCONS_00032764 	noncoding 	-1.29345 	detail 	search 	search
TCONS_00220785 	noncoding 	-1.29341 	detail 	search 	search
TCONS_00027958 	noncoding 	-1.29334 	detail 	search 	search
TCONS_00233091 	noncoding 	-1.29326 	detail 	search 	search
TCONS_00233174 	noncoding 	-1.29315 	detail 	search 	search
TCONS_00201870 	noncoding 	-1.29313 	detail 	search 	search
TCONS_00309155 	noncoding 	-1.29277 	detail 	search 	search
TCONS_00309006 	noncoding 	-1.29269 	detail 	search 	search
TCONS_00310290 	noncoding 	-1.29268 	detail 	search 	search
TCONS_00080870 	noncoding 	-1.29263 	detail 	search 	search
TCONS_00027934 	noncoding 	-1.29252 	detail 	search 	search
TCONS_00080796 	noncoding 	-1.29251 	detail 	search 	search
TCONS_00183868 	noncoding 	-1.29251 	detail 	search 	search
TCONS_00184396 	noncoding 	-1.29244 	detail 	search 	search
TCONS_00288406 	noncoding 	-1.29244 	detail 	search 	search
TCONS_00288652 	noncoding 	-1.29223 	detail 	search 	search
TCONS_00027723 	noncoding 	-1.29216 	detail 	search 	search
TCONS_00261234 	noncoding 	-1.29197 	detail 	search 	search
TCONS_00224735 	noncoding 	-1.29196 	detail 	search 	search
TCONS_00039093 	noncoding 	-1.29193 	detail 	search 	search
TCONS_00261381 	noncoding 	-1.29193 	detail 	search 	search
TCONS_00288607 	noncoding 	-1.29192 	detail 	search 	search
TCONS_00247453 	noncoding 	-1.29179 	detail 	search 	search
TCONS_00075289 	noncoding 	-1.29177 	detail 	search 	search
TCONS_00142096 	noncoding 	-1.29169 	detail 	search 	search
TCONS_00027552 	noncoding 	-1.29166 	detail 	search 	search
TCONS_00039004 	noncoding 	-1.29166 	detail 	search 	search
TCONS_00075345 	noncoding 	-1.29164 	detail 	search 	search
TCONS_00309152 	noncoding 	-1.29158 	detail 	search 	search
TCONS_00184194 	noncoding 	-1.29151 	detail 	search 	search
TCONS_00075522 	noncoding 	-1.29146 	detail 	search 	search
TCONS_00233104 	noncoding 	-1.29137 	detail 	search 	search
TCONS_00299429 	noncoding 	-1.29133 	detail 	search 	search
TCONS_00168320 	noncoding 	-1.29117 	detail 	search 	search
TCONS_00206569 	noncoding 	-1.29115 	detail 	search 	search
TCONS_00247529 	noncoding 	-1.29111 	detail 	search 	search
TCONS_00232925 	noncoding 	-1.29106 	detail 	search 	search
TCONS_00247479 	noncoding 	-1.29066 	detail 	search 	search
TCONS_00276592 	noncoding 	-1.29065 	detail 	search 	search
TCONS_00299352 	noncoding 	-1.29061 	detail 	search 	search
TCONS_00075347 	noncoding 	-1.29049 	detail 	search 	search
TCONS_00057595 	noncoding 	-1.29031 	detail 	search 	search
TCONS_00184237 	noncoding 	-1.29031 	detail 	search 	search
TCONS_00184195 	noncoding 	-1.2902 	detail 	search 	search
TCONS_00309031 	noncoding 	-1.29017 	detail 	search 	search
TCONS_00080849 	noncoding 	-1.28998 	detail 	search 	search
TCONS_00039285 	noncoding 	-1.28987 	detail 	search 	search
TCONS_00276502 	noncoding 	-1.28987 	detail 	search 	search
TCONS_00184138 	noncoding 	-1.28982 	detail 	search 	search
TCONS_00220843 	noncoding 	-1.28979 	detail 	search 	search
TCONS_00247563 	noncoding 	-1.28979 	detail 	search 	search
TCONS_00027943 	noncoding 	-1.2895 	detail 	search 	search
TCONS_00057470 	noncoding 	-1.28935 	detail 	search 	search
TCONS_00027798 	noncoding 	-1.28919 	detail 	search 	search
TCONS_00117883 	noncoding 	-1.289 	detail 	search 	search
TCONS_00184352 	noncoding 	-1.28896 	detail 	search 	search
TCONS_00027658 	noncoding 	-1.28893 	detail 	search 	search
TCONS_00075317 	noncoding 	-1.28887 	detail 	search 	search
TCONS_00261031 	noncoding 	-1.28873 	detail 	search 	search
TCONS_00247437 	noncoding 	-1.28872 	detail 	search 	search
TCONS_00013256 	noncoding 	-1.28863 	detail 	search 	search
TCONS_00247320 	noncoding 	-1.28856 	detail 	search 	search
TCONS_00027684 	noncoding 	-1.28847 	detail 	search 	search
TCONS_00080859 	noncoding 	-1.28841 	detail 	search 	search
TCONS_00247445 	noncoding 	-1.28838 	detail 	search 	search
TCONS_00191139 	noncoding 	-1.28836 	detail 	search 	search
TCONS_00247337 	noncoding 	-1.28833 	detail 	search 	search
TCONS_00039228 	noncoding 	-1.28828 	detail 	search 	search
TCONS_00027874 	noncoding 	-1.28826 	detail 	search 	search
TCONS_00247483 	noncoding 	-1.28825 	detail 	search 	search
TCONS_00142131 	noncoding 	-1.28821 	detail 	search 	search
TCONS_00299419 	noncoding 	-1.2877 	detail 	search 	search
TCONS_00309023 	noncoding 	-1.28752 	detail 	search 	search
TCONS_00220683 	noncoding 	-1.28736 	detail 	search 	search
TCONS_00028082 	noncoding 	-1.28727 	detail 	search 	search
TCONS_00233204 	noncoding 	-1.28727 	detail 	search 	search
TCONS_00261249 	noncoding 	-1.28715 	detail 	search 	search
TCONS_00039041 	noncoding 	-1.28714 	detail 	search 	search
TCONS_00027908 	noncoding 	-1.28707 	detail 	search 	search
TCONS_00261759 	noncoding 	-1.28707 	detail 	search 	search
TCONS_00233002 	noncoding 	-1.28697 	detail 	search 	search
TCONS_00057506 	noncoding 	-1.28695 	detail 	search 	search
TCONS_00220658 	noncoding 	-1.28677 	detail 	search 	search
TCONS_00254331 	noncoding 	-1.28676 	detail 	search 	search
TCONS_00136353 	noncoding 	-1.28641 	detail 	search 	search
TCONS_00184216 	noncoding 	-1.28641 	detail 	search 	search
TCONS_00103637 	noncoding 	-1.28634 	detail 	search 	search
TCONS_00261329 	noncoding 	-1.286 	detail 	search 	search
TCONS_00233225 	noncoding 	-1.28587 	detail 	search 	search
TCONS_00276450 	noncoding 	-1.28568 	detail 	search 	search
TCONS_00136377 	noncoding 	-1.28567 	detail 	search 	search
TCONS_00183905 	noncoding 	-1.28564 	detail 	search 	search
TCONS_00039298 	noncoding 	-1.28563 	detail 	search 	search
TCONS_00057436 	noncoding 	-1.28543 	detail 	search 	search
TCONS_00299714 	noncoding 	-1.28525 	detail 	search 	search
TCONS_00247487 	noncoding 	-1.2852 	detail 	search 	search
TCONS_00288645 	noncoding 	-1.28509 	detail 	search 	search
TCONS_00309053 	noncoding 	-1.28489 	detail 	search 	search
TCONS_00247435 	noncoding 	-1.28484 	detail 	search 	search
TCONS_00028103 	noncoding 	-1.28483 	detail 	search 	search
TCONS_00261216 	noncoding 	-1.28481 	detail 	search 	search
TCONS_00117811 	noncoding 	-1.28466 	detail 	search 	search
TCONS_00075311 	noncoding 	-1.2843 	detail 	search 	search
TCONS_00261279 	noncoding 	-1.28422 	detail 	search 	search
TCONS_00184149 	noncoding 	-1.28415 	detail 	search 	search
TCONS_00233098 	noncoding 	-1.28414 	detail 	search 	search
TCONS_00194913 	noncoding 	-1.28412 	detail 	search 	search
TCONS_00288669 	noncoding 	-1.28401 	detail 	search 	search
TCONS_00299456 	noncoding 	-1.28398 	detail 	search 	search
TCONS_00080819 	noncoding 	-1.28389 	detail 	search 	search
TCONS_00039148 	noncoding 	-1.28382 	detail 	search 	search
TCONS_00075452 	noncoding 	-1.28376 	detail 	search 	search
TCONS_00191147 	noncoding 	-1.28375 	detail 	search 	search
TCONS_00247491 	noncoding 	-1.28373 	detail 	search 	search
TCONS_00075400 	noncoding 	-1.28353 	detail 	search 	search
TCONS_00080729 	noncoding 	-1.28345 	detail 	search 	search
TCONS_00027713 	noncoding 	-1.28316 	detail 	search 	search
TCONS_00039107 	noncoding 	-1.28313 	detail 	search 	search
TCONS_00039123 	noncoding 	-1.28302 	detail 	search 	search
TCONS_00027760 	noncoding 	-1.28282 	detail 	search 	search
TCONS_00191269 	noncoding 	-1.28281 	detail 	search 	search
TCONS_00247358 	noncoding 	-1.2828 	detail 	search 	search
TCONS_00247363 	noncoding 	-1.28279 	detail 	search 	search
TCONS_00247373 	noncoding 	-1.28274 	detail 	search 	search
TCONS_00184339 	noncoding 	-1.2827 	detail 	search 	search
TCONS_00261151 	noncoding 	-1.28264 	detail 	search 	search
TCONS_00276589 	noncoding 	-1.28264 	detail 	search 	search
TCONS_00247325 	noncoding 	-1.28262 	detail 	search 	search
TCONS_00184080 	noncoding 	-1.28244 	detail 	search 	search
TCONS_00080898 	noncoding 	-1.28243 	detail 	search 	search
TCONS_00276689 	noncoding 	-1.28231 	detail 	search 	search
TCONS_00247391 	noncoding 	-1.2823 	detail 	search 	search
TCONS_00184128 	noncoding 	-1.28215 	detail 	search 	search
TCONS_00057474 	noncoding 	-1.28204 	detail 	search 	search
TCONS_00261127 	noncoding 	-1.28194 	detail 	search 	search
TCONS_00039059 	noncoding 	-1.28166 	detail 	search 	search
TCONS_00309105 	noncoding 	-1.2815 	detail 	search 	search
TCONS_00309070 	noncoding 	-1.28146 	detail 	search 	search
TCONS_00288611 	noncoding 	-1.28137 	detail 	search 	search
TCONS_00276548 	noncoding 	-1.28102 	detail 	search 	search
TCONS_00294638 	noncoding 	-1.2808 	detail 	search 	search
TCONS_00309156 	noncoding 	-1.28072 	detail 	search 	search
TCONS_00299507 	noncoding 	-1.28066 	detail 	search 	search
TCONS_00139451 	noncoding 	-1.28064 	detail 	search 	search
TCONS_00028008 	noncoding 	-1.28049 	detail 	search 	search
TCONS_00027628 	noncoding 	-1.28043 	detail 	search 	search
TCONS_00290606 	noncoding 	-1.28024 	detail 	search 	search
TCONS_00261373 	noncoding 	-1.28016 	detail 	search 	search
TCONS_00309003 	noncoding 	-1.27995 	detail 	search 	search
TCONS_00184169 	noncoding 	-1.27991 	detail 	search 	search
TCONS_00232907 	noncoding 	-1.27986 	detail 	search 	search
TCONS_00075488 	noncoding 	-1.27979 	detail 	search 	search
TCONS_00183870 	noncoding 	-1.2797 	detail 	search 	search
TCONS_00057603 	noncoding 	-1.27968 	detail 	search 	search
TCONS_00039292 	noncoding 	-1.27961 	detail 	search 	search
TCONS_00103698 	noncoding 	-1.27952 	detail 	search 	search
TCONS_00299593 	noncoding 	-1.27951 	detail 	search 	search
TCONS_00180861 	noncoding 	-1.27926 	detail 	search 	search
TCONS_00299386 	noncoding 	-1.27923 	detail 	search 	search
TCONS_00276498 	noncoding 	-1.27916 	detail 	search 	search
TCONS_00261162 	noncoding 	-1.2791 	detail 	search 	search
TCONS_00220574 	noncoding 	-1.27905 	detail 	search 	search
TCONS_00208590 	noncoding 	-1.27885 	detail 	search 	search
TCONS_00136514 	noncoding 	-1.27847 	detail 	search 	search
TCONS_00288625 	noncoding 	-1.27847 	detail 	search 	search
TCONS_00057534 	noncoding 	-1.27844 	detail 	search 	search
TCONS_00232921 	noncoding 	-1.27809 	detail 	search 	search
TCONS_00075307 	noncoding 	-1.27793 	detail 	search 	search
TCONS_00247656 	noncoding 	-1.27793 	detail 	search 	search
TCONS_00299431 	noncoding 	-1.27792 	detail 	search 	search
TCONS_00288616 	noncoding 	-1.27777 	detail 	search 	search
TCONS_00184357 	noncoding 	-1.27764 	detail 	search 	search
TCONS_00261090 	noncoding 	-1.27742 	detail 	search 	search
TCONS_00247451 	noncoding 	-1.27735 	detail 	search 	search
TCONS_00161253 	noncoding 	-1.27715 	detail 	search 	search
TCONS_00039291 	noncoding 	-1.27712 	detail 	search 	search
